case_id,split,split_ratio,rule_family,reference_proof_state,candidate_rule_id,material_type,action_type,stratification_key,row_index,fold_id,leakage_checked
CASE_1415,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R02,waste_solvent,export,Basel-inspired__insufficient_evidence,1415,0,yes
CASE_1418,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__confirmed_violation,1418,0,yes
CASE_1419,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,1419,0,yes
CASE_1420,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,1420,0,yes
CASE_1421,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,1421,0,yes
CASE_1424,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__confirmed_violation,1424,0,yes
CASE_1426,train,70/15/15,Montreal-inspired,no_violation,MON_R05,refrigerant_stock,import,Montreal-inspired__no_violation,1426,0,yes
CASE_1428,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,1428,0,yes
CASE_1431,train,70/15/15,Stockholm-inspired,human_review_required,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__human_review_required,1431,0,yes
CASE_1432,train,70/15/15,Montreal-inspired,human_review_required,MON_R04,ODS_blend,sale,Montreal-inspired__human_review_required,1432,0,yes
CASE_1433,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,1433,0,yes
CASE_1434,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,1434,0,yes
CASE_1436,train,70/15/15,Basel-inspired,no_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__no_violation,1436,0,yes
CASE_1438,train,70/15/15,Minamata-inspired,no_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__no_violation,1438,0,yes
CASE_1440,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R01,listed_pesticide,export,Rotterdam-inspired__insufficient_evidence,1440,0,yes
CASE_1441,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,1441,0,yes
CASE_1443,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__probable_violation,1443,0,yes
CASE_1445,train,70/15/15,Montreal-inspired,human_review_required,MON_R01,controlled_ODS,import,Montreal-inspired__human_review_required,1445,0,yes
CASE_1446,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,1446,0,yes
CASE_1447,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1447,0,yes
CASE_1448,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,1448,0,yes
CASE_1449,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,1449,0,yes
CASE_1451,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,1451,0,yes
CASE_1452,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,1452,0,yes
CASE_1453,train,70/15/15,Montreal-inspired,human_review_required,MON_R03,HCFC_batch,use,Montreal-inspired__human_review_required,1453,0,yes
CASE_1454,train,70/15/15,Montreal-inspired,human_review_required,MON_R05,refrigerant_stock,import,Montreal-inspired__human_review_required,1454,0,yes
CASE_1455,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,1455,0,yes
CASE_1456,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R04,restricted_solvent,export,Rotterdam-inspired__human_review_required,1456,0,yes
CASE_1458,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,1458,0,yes
CASE_1459,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R03,mercury_sludge,storage,Minamata-inspired__insufficient_evidence,1459,0,yes
CASE_1460,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1460,0,yes
CASE_1461,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R01,mercury_release,release,Minamata-inspired__insufficient_evidence,1461,0,yes
CASE_1462,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,1462,0,yes
CASE_1463,train,70/15/15,Minamata-inspired,no_violation,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__no_violation,1463,0,yes
CASE_1467,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,1467,0,yes
CASE_1468,train,70/15/15,Minamata-inspired,no_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__no_violation,1468,0,yes
CASE_1469,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,1469,0,yes
CASE_1470,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1470,0,yes
CASE_1471,train,70/15/15,Montreal-inspired,probable_violation,MON_R04,ODS_blend,sale,Montreal-inspired__probable_violation,1471,0,yes
CASE_1474,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R03,contaminated_sludge,transfer,Basel-inspired__insufficient_evidence,1474,0,yes
CASE_1475,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,1475,0,yes
CASE_1477,train,70/15/15,Stockholm-inspired,no_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__no_violation,1477,0,yes
CASE_1478,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,1478,0,yes
CASE_1479,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,1479,0,yes
CASE_1480,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1480,0,yes
CASE_1482,train,70/15/15,Montreal-inspired,human_review_required,MON_R03,HCFC_batch,use,Montreal-inspired__human_review_required,1482,0,yes
CASE_1484,train,70/15/15,Minamata-inspired,human_review_required,MIN_R01,mercury_release,release,Minamata-inspired__human_review_required,1484,0,yes
CASE_1485,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__insufficient_evidence,1485,0,yes
CASE_1487,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,1487,0,yes
CASE_1488,train,70/15/15,Basel-inspired,probable_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__probable_violation,1488,0,yes
CASE_1489,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1489,0,yes
CASE_1490,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,1490,0,yes
CASE_1492,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1492,0,yes
CASE_1497,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R04,restricted_solvent,export,Rotterdam-inspired__human_review_required,1497,0,yes
CASE_1499,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,1499,0,yes
CASE_1500,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,1500,0,yes
CASE_1503,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1503,0,yes
CASE_1504,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__confirmed_violation,1504,0,yes
CASE_1505,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,1505,0,yes
CASE_1508,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,1508,0,yes
CASE_1510,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,1510,0,yes
CASE_1511,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,1511,0,yes
CASE_1512,train,70/15/15,Stockholm-inspired,human_review_required,STO_R01,listed_POP,use,Stockholm-inspired__human_review_required,1512,0,yes
CASE_1513,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,1513,0,yes
CASE_1514,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__confirmed_violation,1514,0,yes
CASE_1515,train,70/15/15,Stockholm-inspired,human_review_required,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__human_review_required,1515,0,yes
CASE_1517,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1517,0,yes
CASE_1518,train,70/15/15,Montreal-inspired,probable_violation,MON_R02,CFC_stock,production,Montreal-inspired__probable_violation,1518,0,yes
CASE_1521,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__probable_violation,1521,0,yes
CASE_1524,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,1524,0,yes
CASE_1525,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__insufficient_evidence,1525,0,yes
CASE_1526,train,70/15/15,Minamata-inspired,human_review_required,MIN_R05,mercury_air_emission,release,Minamata-inspired__human_review_required,1526,0,yes
CASE_1527,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,1527,0,yes
CASE_1530,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1530,0,yes
CASE_1534,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R03,mercury_sludge,storage,Minamata-inspired__insufficient_evidence,1534,0,yes
CASE_1535,train,70/15/15,Basel-inspired,probable_violation,BAS_R05,spent_acid,movement,Basel-inspired__probable_violation,1535,0,yes
CASE_1537,train,70/15/15,Rotterdam-inspired,probable_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__probable_violation,1537,0,yes
CASE_1538,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R02,CFC_stock,production,Montreal-inspired__confirmed_violation,1538,0,yes
CASE_1539,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R02,CFC_stock,production,Montreal-inspired__insufficient_evidence,1539,0,yes
CASE_1540,train,70/15/15,Stockholm-inspired,probable_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__probable_violation,1540,0,yes
CASE_1541,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__confirmed_violation,1541,0,yes
CASE_1543,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R03,mercury_sludge,storage,Minamata-inspired__insufficient_evidence,1543,0,yes
CASE_1545,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,1545,0,yes
CASE_1547,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,1547,0,yes
CASE_1548,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,1548,0,yes
CASE_1549,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,1549,0,yes
CASE_1550,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__confirmed_violation,1550,0,yes
CASE_1553,train,70/15/15,Stockholm-inspired,no_violation,STO_R01,listed_POP,use,Stockholm-inspired__no_violation,1553,0,yes
CASE_1556,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R05,spent_acid,movement,Basel-inspired__insufficient_evidence,1556,0,yes
CASE_1557,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,1557,0,yes
CASE_1559,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,1559,0,yes
CASE_1560,train,70/15/15,Stockholm-inspired,insufficient_evidence,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__insufficient_evidence,1560,0,yes
CASE_1561,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,1561,0,yes
CASE_1563,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,1563,0,yes
CASE_1565,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__confirmed_violation,1565,0,yes
CASE_1568,train,70/15/15,Montreal-inspired,human_review_required,MON_R04,ODS_blend,sale,Montreal-inspired__human_review_required,1568,0,yes
CASE_1574,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,1574,0,yes
CASE_1578,train,70/15/15,Montreal-inspired,probable_violation,MON_R01,controlled_ODS,import,Montreal-inspired__probable_violation,1578,0,yes
CASE_1579,train,70/15/15,Stockholm-inspired,probable_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__probable_violation,1579,0,yes
CASE_1580,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,1580,0,yes
CASE_1581,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1581,0,yes
CASE_1582,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R04,restricted_solvent,export,Rotterdam-inspired__insufficient_evidence,1582,0,yes
CASE_1583,train,70/15/15,Minamata-inspired,probable_violation,MIN_R02,mercury_waste,waste_handling,Minamata-inspired__probable_violation,1583,0,yes
CASE_1584,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,1584,0,yes
CASE_1589,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,1589,0,yes
CASE_1590,train,70/15/15,Minamata-inspired,no_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__no_violation,1590,0,yes
CASE_1591,train,70/15/15,Stockholm-inspired,probable_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__probable_violation,1591,0,yes
CASE_1592,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__confirmed_violation,1592,0,yes
CASE_1593,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,1593,0,yes
CASE_1595,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R03,contaminated_sludge,transfer,Basel-inspired__insufficient_evidence,1595,0,yes
CASE_1597,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1597,0,yes
CASE_1600,train,70/15/15,Basel-inspired,probable_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__probable_violation,1600,0,yes
CASE_1601,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__confirmed_violation,1601,0,yes
CASE_1602,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,1602,0,yes
CASE_1604,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R01,listed_pesticide,export,Rotterdam-inspired__no_violation,1604,0,yes
CASE_1605,train,70/15/15,Minamata-inspired,no_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__no_violation,1605,0,yes
CASE_1607,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__confirmed_violation,1607,0,yes
CASE_1608,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__no_violation,1608,0,yes
CASE_1609,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1609,0,yes
CASE_1610,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R02,waste_solvent,export,Basel-inspired__confirmed_violation,1610,0,yes
CASE_1611,train,70/15/15,Stockholm-inspired,human_review_required,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__human_review_required,1611,0,yes
CASE_1612,train,70/15/15,Minamata-inspired,probable_violation,MIN_R01,mercury_release,release,Minamata-inspired__probable_violation,1612,0,yes
CASE_1614,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__human_review_required,1614,0,yes
CASE_1616,train,70/15/15,Montreal-inspired,probable_violation,MON_R02,CFC_stock,production,Montreal-inspired__probable_violation,1616,0,yes
CASE_1617,train,70/15/15,Minamata-inspired,human_review_required,MIN_R05,mercury_air_emission,release,Minamata-inspired__human_review_required,1617,0,yes
CASE_1618,train,70/15/15,Minamata-inspired,no_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__no_violation,1618,0,yes
CASE_1619,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1619,0,yes
CASE_1620,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1620,0,yes
CASE_1621,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,1621,0,yes
CASE_1623,train,70/15/15,Stockholm-inspired,human_review_required,STO_R01,listed_POP,use,Stockholm-inspired__human_review_required,1623,0,yes
CASE_1624,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__confirmed_violation,1624,0,yes
CASE_1625,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,1625,0,yes
CASE_1626,train,70/15/15,Montreal-inspired,no_violation,MON_R02,CFC_stock,production,Montreal-inspired__no_violation,1626,0,yes
CASE_1627,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__confirmed_violation,1627,0,yes
CASE_1628,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R03,mercury_sludge,storage,Minamata-inspired__confirmed_violation,1628,0,yes
CASE_1629,train,70/15/15,Stockholm-inspired,no_violation,STO_R05,restricted_flame_retardant,use,Stockholm-inspired__no_violation,1629,0,yes
CASE_1630,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__no_violation,1630,0,yes
CASE_1631,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R03,HCFC_batch,use,Montreal-inspired__insufficient_evidence,1631,0,yes
CASE_1632,train,70/15/15,Rotterdam-inspired,confirmed_violation,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__confirmed_violation,1632,0,yes
CASE_1633,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,1633,0,yes
CASE_1634,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R01,controlled_ODS,import,Montreal-inspired__confirmed_violation,1634,0,yes
CASE_1635,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,1635,0,yes
CASE_1636,train,70/15/15,Montreal-inspired,human_review_required,MON_R03,HCFC_batch,use,Montreal-inspired__human_review_required,1636,0,yes
CASE_1637,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R04,ODS_blend,sale,Montreal-inspired__confirmed_violation,1637,0,yes
CASE_1638,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R05,refrigerant_stock,import,Montreal-inspired__insufficient_evidence,1638,0,yes
CASE_1639,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,1639,0,yes
CASE_1640,train,70/15/15,Minamata-inspired,insufficient_evidence,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__insufficient_evidence,1640,0,yes
CASE_1642,train,70/15/15,Stockholm-inspired,no_violation,STO_R01,listed_POP,use,Stockholm-inspired__no_violation,1642,0,yes
CASE_1643,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R03,obsolete_pesticide_POP,disposal,Stockholm-inspired__confirmed_violation,1643,0,yes
CASE_1644,train,70/15/15,Basel-inspired,human_review_required,BAS_R01,hazardous_waste,movement,Basel-inspired__human_review_required,1644,0,yes
CASE_1645,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1645,0,yes
CASE_1646,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1646,0,yes
CASE_1647,train,70/15/15,Minamata-inspired,probable_violation,MIN_R05,mercury_air_emission,release,Minamata-inspired__probable_violation,1647,0,yes
CASE_1649,train,70/15/15,Rotterdam-inspired,no_violation,ROT_R04,restricted_solvent,export,Rotterdam-inspired__no_violation,1649,0,yes
CASE_1650,train,70/15/15,Basel-inspired,no_violation,BAS_R05,spent_acid,movement,Basel-inspired__no_violation,1650,0,yes
CASE_1651,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,1651,0,yes
CASE_1654,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R03,industrial_precursor,shipment,Rotterdam-inspired__human_review_required,1654,0,yes
CASE_1655,train,70/15/15,Minamata-inspired,human_review_required,MIN_R04,mercury_contaminated_effluent,treatment,Minamata-inspired__human_review_required,1655,0,yes
CASE_1657,train,70/15/15,Montreal-inspired,no_violation,MON_R04,ODS_blend,sale,Montreal-inspired__no_violation,1657,0,yes
CASE_1659,train,70/15/15,Minamata-inspired,no_violation,MIN_R01,mercury_release,release,Minamata-inspired__no_violation,1659,0,yes
CASE_1660,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,1660,0,yes
CASE_1661,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R01,hazardous_waste,movement,Basel-inspired__insufficient_evidence,1661,0,yes
CASE_1662,train,70/15/15,Stockholm-inspired,confirmed_violation,STO_R01,listed_POP,use,Stockholm-inspired__confirmed_violation,1662,0,yes
CASE_1663,train,70/15/15,Montreal-inspired,confirmed_violation,MON_R03,HCFC_batch,use,Montreal-inspired__confirmed_violation,1663,0,yes
CASE_1664,train,70/15/15,Montreal-inspired,probable_violation,MON_R04,ODS_blend,sale,Montreal-inspired__probable_violation,1664,0,yes
CASE_1668,train,70/15/15,Stockholm-inspired,probable_violation,STO_R04,POP_contaminated_material,treatment,Stockholm-inspired__probable_violation,1668,0,yes
CASE_1669,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1669,0,yes
CASE_1671,train,70/15/15,Minamata-inspired,confirmed_violation,MIN_R01,mercury_release,release,Minamata-inspired__confirmed_violation,1671,0,yes
CASE_1673,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R02,hazardous_chemical,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1673,0,yes
CASE_1674,train,70/15/15,Minamata-inspired,human_review_required,MIN_R05,mercury_air_emission,release,Minamata-inspired__human_review_required,1674,0,yes
CASE_1675,train,70/15/15,Montreal-inspired,no_violation,MON_R03,HCFC_batch,use,Montreal-inspired__no_violation,1675,0,yes
CASE_1677,train,70/15/15,Rotterdam-inspired,insufficient_evidence,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__insufficient_evidence,1677,0,yes
CASE_1681,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__confirmed_violation,1681,0,yes
CASE_1682,train,70/15/15,Stockholm-inspired,probable_violation,STO_R02,PCB_stock,storage,Stockholm-inspired__probable_violation,1682,0,yes
CASE_1683,train,70/15/15,Montreal-inspired,no_violation,MON_R01,controlled_ODS,import,Montreal-inspired__no_violation,1683,0,yes
CASE_1684,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R01,listed_pesticide,export,Rotterdam-inspired__human_review_required,1684,0,yes
CASE_1686,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,1686,0,yes
CASE_1687,train,70/15/15,Basel-inspired,confirmed_violation,BAS_R03,contaminated_sludge,transfer,Basel-inspired__confirmed_violation,1687,0,yes
CASE_1688,train,70/15/15,Basel-inspired,probable_violation,BAS_R02,waste_solvent,export,Basel-inspired__probable_violation,1688,0,yes
CASE_1689,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R02,waste_solvent,export,Basel-inspired__insufficient_evidence,1689,0,yes
CASE_1690,train,70/15/15,Basel-inspired,insufficient_evidence,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__insufficient_evidence,1690,0,yes
CASE_1691,train,70/15/15,Montreal-inspired,probable_violation,MON_R04,ODS_blend,sale,Montreal-inspired__probable_violation,1691,0,yes
CASE_1692,train,70/15/15,Rotterdam-inspired,human_review_required,ROT_R05,listed_formulation,cross_border_sale,Rotterdam-inspired__human_review_required,1692,0,yes
CASE_1693,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R01,controlled_ODS,import,Montreal-inspired__insufficient_evidence,1693,0,yes
CASE_1694,train,70/15/15,Basel-inspired,no_violation,BAS_R01,hazardous_waste,movement,Basel-inspired__no_violation,1694,0,yes
CASE_1696,train,70/15/15,Stockholm-inspired,probable_violation,STO_R01,listed_POP,use,Stockholm-inspired__probable_violation,1696,0,yes
CASE_1698,train,70/15/15,Basel-inspired,no_violation,BAS_R04,e_waste_residue,disposal_transfer,Basel-inspired__no_violation,1698,0,yes
CASE_1699,train,70/15/15,Montreal-inspired,insufficient_evidence,MON_R03,HCFC_batch,use,Montreal-inspired__insufficient_evidence,1699,0,yes
CASE_1700,train,70/15/15,Basel-inspired,no_violation,BAS_R02,waste_solvent,export,Basel-inspired__no_violation,1700,0,yes
